title,date,content
Tu k’u’ europeoil ch’íich’e’ ku yantal jump’éel  bakteeryáa ''p’isik'' bix u k’éexel u chokolil yóok’ol kaab,11/09/2023,"Jump’éel xaak’al tu’ux táan u táakpajal u noj najil xook Universidad española de Granada tu chíikbesaje’ tu k’u’ europeoil ch’íich’o’obe’ ku kajtal Arsenophonus nasoniae, jump’éel bakteeryáa ch’úuktik bix u k’éexel u chokolil yóok’ol kaab. 
Xaak’al ku ya’alike’, le bakteerya je’elo’ kach k’a’anan ti’al u p’i’isil bix u k’éexel u chokolil lu’um, ts’o’okole’ ts’o’ok xan u ya’abtal u bin u jaykubáaj tu lu’umil Europa, Portugal tak Finlandia, ts’o’okole’ yaan xan tak Reino Unido, Alemania yéetel Suiza; k’u’obe’ ku meyaj beey nu’ukul líik’sik le chan bakteeryao’ ikil u ts’a’abal tumen u xuuxil Nasonia vitripennis.
Lela’ jump’éel bakteerya luk’sik u 90 por sientoil u xiibil xuux k’ujsik te’e k’u’o’, ts’o’okole’ je’el u béeytal u k’a’abéetkunsa’al ti’al u na’ata’al ba’ax yaan u yil ichil bakteeryáas yéetel ik’elo’ob ts’áako’ob te’elo’; uláak’ ba’ale’, ku k’a’abéetkunsa’alo’ob ti’al u p’i’isil bix u bin u chokotal yóok’ol kaab yéetel bix u jelpajal u kuxtal ik’elo’ob tumen.
Beey túuno’, u yokol bakteeryáa ti’ u xch’upil xuuxe’ ku jelbesik u mejenil ken u tóop’sej, tumen ku p’áatale’ chéen u xch’uupil ku ts’áak, le beetike’ uts u bin u k’i’itpajal bakteeryáa.
“Xaak’ale’, jo’olbesa’an tumen Universidad de Liverpool, ts’o’okole’ ku ye’esik jach ma’alob u bin u k’i’itpajal ichil tuláakal Europa.
“Xuuxe’ k’uch tu lu’umil Europa jayp’éel siiglos paachil ka’aj luk’ Norteamérica, úuchik u k’atik le k’áak’náabo’. Walkila’ k-ojele’ yanchaj jaytúul máako’ob k’ucho’ob Europae’ láayli’ pa’ak’ ti’obi’”, tu ya’alaj u j-xaak’al xookil Zoología ti’ u noj najil xook Universidad de Granada, táakpaj xan te’e xaak’alo’, Jorge Garrido.
Te’e k’iino’oba’ ojéela’an bakteeryáas je’el bix le je’ela’, ku ch’a’abal ti’al u beeta’al xaak’alo’ob, tumen jach no’ojantako’ob ti’al u ts’a’abal u p’iis u yantal ik’elo’ob tsa’aysik jayp’éel k’oja’anilo’ob, je’el bix dengue, malaria o wa u chokwilil Nilo. 
Beyxan, je’el u k’a’abéetkunsa’alo’ob ti’al u xak’alta’al bix u k’éexel u chokolil yóok’ol kaab, tumen u ya’abil ti’ leti’obe’ ku yúuchul wa ba’ax ti’ob kéen k’éexek u chokolil lu’um.
Lee: Nidos de aves europeas resguardan una bacteria que ‘mide’ el cambio climático
"
Kaxta’ab 45 u p’éel reestos ts’ona’ab tumen úuchben máako’ob ku máan u luk’s poolo’ob tu lu’umil China,11/09/2023,"Úuchben ch’i’ibalo’ob yéetel kaajo’obe’ suukchaj u beetiko’ob jejeláas ba’alo’ob ti’al u mayjta’al poolo’ob yéetel u baakel u pool wíinik. Yaanal bixij, ba’ale’ walkila’ láayli’ u beeta’al jayp’éel ba’alo’ob yóok’lal ichil tuláakal yóok’ol kaab. Chéen ba’axe’ te’e k’iino’oba’ ajxak’al xooko’obe’ tu kaxtajo’ob uláak’ u chíikulal chuk pool beeta’ab ti’ úuchben Asia. Ka’alikil beeta’ab páan meyajo’ob tu’ux ets’laj u yúuchben kaajil Honghe, tu xaman-lak’inil China, tu chúumukil mileenyóo V a.C., tu’ux kaxta’ab tumen arkeeologóose’, 14 u p’éel kaajo’ob, tu’ux yanchaj 69 u p’éel chej baakel, wa eskeeletóo, ts’o’oke’ ti’ le je’elo’obo’ 41e’ xota’an u kaalo’ob, yéetel tuláakal baake’ u ti’al ko’olel yéetel paalal.Ts’o’okole’, yanchaj uláak’ muukilo’ob tu’ux kaxta’ab u baakel u pool xiibo’ob, máaxo’ob ku tukulta’ab k’ucho’bo te’elo’, úuchik u k’u’ubul ti’ máaxo’ob loots’najij, beey jts’a’ab k’ajóoltbil ti’ jump’éel ts’íib jts’a’ab k’ajóoltbil tu pikil ju’unil  Archaeological and Anthropological Sciences.Te’e ts’íibo’ ku ya’alale’ kaxta’ab u reestosil 33 máako’ob -32 ti’ le je’elo’obo’ mina’an u poolo’obe’- ich ka’ap’éel najo’ob, tu’ux muka’an u ya’abil le reestoso’. Ts’o’okole’ naats’ ti’ jump’éel ti’ le najo’obo’, kaxta’ab xan uláak’ muuk tu’ux yaan ka’ach kamp’éel u baakel u pool nojoch máako’ob, yéetel ma’ kaxta’ab mix uláak’ jump’éel baakeli’.
"
Yaan jump’éel cubanoil ts’aak ku yáantaj ti’al u yutstal tu’ux yaj u yook máax ti’ tsaayal diabeetes,11/09/2023,"Ichil ba’ax ts’a’aban k’ajóoltbile’, tu noj lu’umil Méxicoe’ kaja’an 14 miyoonesil máako’ob máaxo’ob tsaayal diabeetes, ts’o’okole’ ja’ab man ja’abe’ ku yantal u xo’otol ook kex 70 mil u téenal, yóok’lal ba’ax k’ajóolta’an beey pie diabeetikóo. Ba’ale’ walkila’, yaan jump’éel ts’aak meyajta’ab tu kúuchil Centro de Ingeniería Genética y Biotecnología (CIGB) tu noj lu’umil Cuba. Ila’abe’ ichi tuláakal máaxo’ob tu luk’o’ob le ts’aako’, u 90 por sientoile’ utschaj u yooko’ob, beey tu tsikbaltaj Julio Baldomero Hernández, máax jo’olbesik Investigaciones Clínicas ti’ u kúuchil CIGB.
Leti’ xane’ tu ya’ale’ tu jo’oloj óoxp’éel ja’abe’ ya’abach ba’alo’ob je’el u k’éexele’, tumen beey tu bin u p’áatal paachil u pak’be’en k’oja’anil Covid-19e’, yaan u béeytal u ch’a’ajolta’al múul meyaj táan ka’ach u beeta’al ichil CIGB yéetel u mola’ayilo’ob toj óolal ti’al u yáanta’al máaxo’ob tsaayal ti’ob le k’oja’ano’.Tu winalil junio ti u ja’abil 2006e’, u ts’aakil Heberprot-P béeychaj u beeta’al u rejiistroil sáanitaryóo tu noj lu’umil Cuba, ts’o’okole’ u pateenteile’ chíimpolta’an ti’ 47 noj lu’umo’ob, yéetel k’a’abéetkunsa’ab ti’al u yutsil maanal 450 mil máaxo’ob yaan ti’ob diabeetes ichil tuláakal yóok’ol kaab. Ku béeytal u lu’uk’ul tumen je’el ba’ax uulseráasil pie diabético (UPD). Julio Baldomero Hernándeze’ tu ya’alaje’ UPDe’ jump’éel ti’ le yáax ba’axo’ob beetik u talamtal ba’al yéetel le k’oja’anilo’. Ku chíikpajal ti’ u 15 por sientoil ti’ máaxo’ob yaan diabetées, ts’o’okole’ tu chúumukil le beyka’ajo’ kéen yaachajak u yooko’obe’ mix bik’in u ka’a utstal, le beetike’ sajbe’entsil u xo’ot’ol ti’ob.Cubanoil ajxak’al xooko’obe’ tu beetajo’ob u ts’aakil Heberprot-P, yáax yéetel chéen u jaajil yaan de beyo’, tu ya’alaj Baldomero Hernández. Te’e ts’aako’ ts’a’aban Factor de Crecimiento Epidérmico Humano Recombinante, jump’éel ba’ax ku beeta’al yéetel íijenieryáa jenéetika.Wíinik tooj u yóole’, ku beetiko’ob u yantal le suustansyáa je’elo’ ichil u wíinkilal, u ya’abile’ tu k’aab u chi’. Ku beetik uts ti’al u yantal organogénesis yéetel ti’al u ka’a yantal tejiidóos.Jxak’al xook tu ya’alaje’ le suustaansyáa je’elo’ ku beetik u tijil tu’ux yajo’, ba’ale’ máax ti’ tsaayal diabetese’ ma’ tu jach béeytal u beetiko’ob u yantal tu wíinkilal. Le beetike’ ma’ tu tijil tu’ux yaj. Yéetel túun u ts’aakil Heberprot-Pe’ ku ka’a yantal le je’ela’, ba’ale’ yaan ba’al u yil bix u máakil yéetel bix le tu’ux yajo’, beyxan bix u yutstal tu jo’oloj wakp’éel semaanáas.   
"
"UNAMe’ tu k’a’aytaj Misión Ixaya, sáatelitaal nu’ukbesaj ti’al u kaláanta’al ma’ u yelel k’áax",13/09/2023,"Ángel Vargas
U nu’ukbesajil Programa Espacial Universitario (PEU), ku taal u beeta’al tumen Universidad Nacional Autónoma de México (UNAM), tu k’a’aytaj u chúunul Misión Ixaya. U ti’al u béeytale’ yaan u beeta’al jump’éel nu’ukul yéetel yaan u beelbesa’al ti’ kump’éel oorbitae’, jump’éel náanosatelitée kun máak’antbil tuláakal tu noj lu’umil México. Yéetel le je’ela’ yaan u kaxta’al u kaláanta’al ma’ u jóopol k’áak’ ichil u k’áaxilo’ob le noj lu’uma’.
K’a’aytajile’, jbeeta’ab jayp’éel k’iino’ob paachil tu kúuchil Pabellón Nacional de la Biodiversidad, ti’ yaan tu kúuchil Centro Cultural Universitario, ts’o’okole’ te’elo’, k’a’aytab xan jump’éel túumben nu’ukbesaj ti’al u mu’uch’ul u taak’inil u beeta’al le noj meyaja’, tumen táan u tukulta’ale’ yaan u tojoltik 13 miyoonesil pesos; kex 775 mil doolarées.
Máax jo’olbesik u meyaj PEU, jfiisikóo José Francisco Valdés Galicia, tu ya’alaje’ le meyaja’ táan u kaxtik u ye’esik éespasyáal meyaj ku beta’al tu lu’umil México, ba’ale’ beyxan u chan líik’sa’al taak’in, kex 2 mil miyoonesil dolarées ti’ jump’éel ja’ab, tumen leti’e’ beyka’aj ku yantal u xu’upul ti’al u bo’otal táanxel mola’ayo’ob, ti’al u yantal sáatelitaal nu’ukbesajo’ob, u ya’abile’ oochelo’ob.
Tu tsolaj nu’ukbesaje’, -u k’aaba’ae’ Ixaya, ch’a’aban ti’ náhuatl t’aan, yéetel u k’áat u ya’al “p’il a wich”– yaan u meyajtik jump’éel náanosatelitée de tiipóo CubeSat yéetel óoxp’éel úunidad wa moodulóos, ts’o’okole’ yaan u p’isik kex 30 sentiimetróos, yéetel u aalile’ kex óoxp’éel kilóos. Beey túuno’, kéen belbesa’ak ti’ oorbitae’ yaan u béeytal u ch’a’abal oochelo’ob je’el u yutstal u k’a’abéetkunsa’al ti’al u beeta’al poliitikáas puublikás no’oja’an ti’al u kaláanta’al kaaj, ba’ale’ beyxan lu’um yéetel k’áax.
Tu sáasilkunsaje’ “yaan u sáatelital oochelo’ob jejeláas ba’al, ts’o’okole’ yaan xan ya’abach talamo’ob”, yaan ti’ le je’elo’obo’ metereolojiikóos yéetel yaane’ ku yúuchul kéen jóopok k’áak’ ich k’áax, ts’o’okole’ le je’elo’oba’ leti’e’ ba’ax nooykinsa’ab tumen le nu’ukbeasja’, tumen chéen ti’ le ts’o’ok u yáalkab ti’ le ja’abil 2023a’, ts’o’ok u yantal 6 mil 675 k’áak’ joopol ti’ le 32 péetlu’umilo’ob México, ts’o’okole’ u k’askúuntmajo’ob 815 mil 746 ektaareasil k’áax.
"
U xoknáalilo’ob primaaryae’ táan u beetiko’ob áanalte’ob yóok’lal u kaajilo’ob tu noojolil Yucatán,13/09/2023,"Jo’
Ichil ba’ax táan u beeta’al tu nu’ukbesajil Una mirada ligera a las comunidades del sur de Yucatán, xookil paalalo’ob primaaryae’ áantajnajo’ob ti’al u beeta’al áanalte’ob tu’ux ku chíikbesa’al u yóol, u k’ajla’ayil yéetel u miatsil  Dzan, Chumayel, Oxkutzcab yéetel Tekax.
Áanalte’obe’ beeta’ab jump’éel ti’ lalaj kaaj, yéetel ku ye’esiko’ob bix u paakat paalal yaan te’e kaajo’obo’, tumen leti’ob máaxo’ob tsikbaltik jejeláas ba’alo’ob yóok’lal u k’ajla’ayil, beyxan bix u yilko’ob ba’al ti’al u paachil k’iin te’e baantao’. 
Una mirada ligera a las comunidades del sur de Yucatán jump’éel ti’ le kamp’éel nu’ukbesajo’ob yaan u beeta’al ichil u nu’ukbesajil Programa Somos el Cambio; lelo’ jump’éel ketlam beeta’abij, yéetel náajalta’ab ti’al u beeta’al jejeláas meyajo’ob. Náajale’ k’uba’ab le 8 ti’ septiembre máaniko’, tu kaajil Nuevo Vallarta, Nayarit.
Le je’ela’ yáax juntéen u táakbesa’al xoknáalo’ob ichil jump’éel nu’ukbesaj ku beeta’al tu noj lu’umil México, tu’ux ku kaxta’al u péektsilta’al tsikbalo’ob yéetel ts’íibo’ob suuk u beeta’al te’e kaajo’obo’. 
Ti’al u beeta’al áanalte’obe’ páayt’anta’ab u xookil paalalo’ob primaryáa tu noojolil Yucatán, máaxo’ob tu ts’áajo’ob tsikbal a’alab ti’ob tumen le nojoch máako’ob tu kaajalo’ob.
"
"Táan u yila’ale’, tu ja’abil 2023 kun u’uybil u asabil ooxol yáax yanak tu k’ajla’ayil wíinik: Copernicus",13/09/2023,
Maaya ko’olelo’obe’ suukchaj u beetiko’ob meyajo’ob ku tukulta’ale’ chéen xiib beetik,13/09/2023,"Jach úuch káajak u péeksa’al u yóol ajxak’al xooko’ob tumen maaya miatsil; yaan ya’abach ba’alo’ob je’el bix le úuchben kaajo’obo’, le úuchben kaajo’obo’, u tuukul úuchben kaajo’ob, ba’ale’ beyxan le bix kuxlik u máakilo’obi’. Le ka’acho’, ko’olele’ ku béeytal u beetik meyajo’ob tukulta’an chéen xiib ku béeytal u beetik. Xaak’alo’ob beeta’an yéetel jejeláas nu’ukulo’ob kaxta’ab te’e úuchben maaya kaajo’obo’, ts’o’ok u ye’esiko’obe’ yanchaj k’a’anan ko’olel jach muuk’chajo’ob tu táan kaaj, yéetel yanchaj ti’ jaytúul ti’ leti’obe’ jts’a’ab ti’ob noj meyajo’ob je’el bix xts’íibo’ob yéetel xboono’ob.U kúuchil Centro de Estudios Mayas ti’ u mola’ayil Instituto de Investigaciones Filológicas, ti’ u noj najil xook UNAMe’ tu tsolaj yaan mejen k’at póolo’ob yéetel p’úulo’ob tu’ux ku chíikpajal tu beel yaan u boonil ko’olel, tumen chíika’an u yiimo’ob.Beey túuno’, ku páajtal u yila’al te’e boono’obo’ yaan ko’olel táan u chakik janal, beyxan yaan táan u koonol wa táan u ts’íibo’ob, u xooko’ob, u boono’ob wa u póolo’ob.Je’el bix jump’éel póol tuunich kaxta’an tu Petenil Jaina, tu lu’umil Kaanpech, tu’ux ku chíikpajal juntúul ko’olel u ets’kúunsmaj úuchben áanalte’ob tu píix, ts’o’okole’ lelo’ jump’éel ba’ax ts’áak na’atbile’, le ko’olelo’ u yojel xook.Beyxan, chíika’an u na’ u nool Pakal, Ix Sak K'uk', máax k’ajóolta’an beey ko’olel Quetzal Blanco, máax tu beetaj u xjala’achil u kaajil Palenque.Le 5 ti’ septiembre máaniko’, máan k’iin tu’ux ku k’a’ajsa’al yéetel u chíimpolta’al máasewal ko’olel; jump’éel k’iin ti’al u chíimpolta’al yéetel u k’ajsa’al ko’olel méek’a’an tumen u ch’i’ibal, máaxo’ob máansik jejeláas talamo’ob yóok’lal u mootso’ob, beyxan óotsilil yéetel loobilaj.
"
Táan u beeta’al k’oxolo’ob jelbesa’antak ti’al ma’ u seten pa’ak’al u k’oja’anil deenguée,14/09/2023,"Ichil jump’éel chan nu’ukule’, jupa’an ya’abach k’oxolo’ob táan u k’a’abéetkunsa’al walkila’ ti’al u ts’aatáanta’al u k’oja’anil denguée. Yaan kex 200 u túulal ku páa’tik u jóok’olo’ob. Ti’al u kaláanta’al ma’ u ts’a’ayal le k’oja’anila’, ku kaxta’al u láaj kíinsa’al le k’oxolo’obo’ wa ku kaxta’al ma’ u chi’ik máak, ba’ale’ walkila’, ichil le nu’ukulo’ yaan k’oxolo’ob meyajta’ab tumen aj xak’al xooko’ob, úuchik u ts’a’abal ti’ob jump’éel bakteeryáa ku k’aab’atik Wolbachia yéetel le ku k’ata’al u beel u seen pa’ak’al deenguée. Kéen yanak bakteryáa je’elo’ ichil u ch’i’ibal k’oxolo’obe’ ku máansa’al ti’ u mejenil kéen yanako’ob, ts’o’okole’ lelo’ ku beetik u p’íittal u tóop’olo’ob.U múuch’kabil Programa Mundial del Mosquito (WMP, yóok’lal bix u k’aaba’ ich inglése’) táan u péektsiltik le teeknikao’, yéetel ts’o’ok maanal lajunp’éel ja’abo’ob káajal u meyajtik ti’ lajka’ap’éel noj lu’umo’ob. Maanal u táanchúumukil u kajnáalilo’ob yóok’ol kaabe’ sajbe’entsil yanik u tsa’ayal ti’ob denguée, le beetike’ u mola’ayil Organización Mundial de la Salud (OMS) táan u jach t’u’ulpachtik ba’ax táan u yúuchul yéetel meyajo’ob yaan ba’al u yil yéetel lelo’.Beey túuno’, Hondurase’, ja’ab man ja’abe’ ku yantal 10 mil máax ti’ ku tsa’ayal denguée, le beetik WMP ts’o’ok u jets’ik múul meyaj yéetel Médicos sin Fronteras (MSF) ti’al u ch’a’ak’abtik kex 9 miyoonesil k’oxolo’ob, tu jo’oloj wakp’éel winalo’ob. Ti’al u béeytale’ táan u meyajta’al u nu’ukbesajil Wolbachia. Le je’elo’ jump’éel bakteeryáa ku yantal kex ichil u 60 por sientoil u jejeláasil ik’elo’ob, ba’ale’ ma’ tu yanchal ichil u k’oxolil Aedes aegypti.Kex walkil 40 ja’abo’obe’, ajxak’al xooko’obe’ tu yóotaj u k’a’abéetkunso’ob Wolbachina yaanal bixij: ti’al u p’íitkunsa’al k’oxol yaan. Tumen xiibil k’oxol máax ti’ob paak’al le bakteeryao’ chéen ku tóop’siko’ob xch’upul k’oxol máaxo’ob láayli’ yaan Wolbachinai’, le beetik tukulta’abe’ kéen cha’abak u xiibil yéetel kéen yanak u mejenil yéetel u xch’uupulil mina’an ti’ob bakteeryae’, ma’ tun bin tóop’olo’ob. Ba’ale’ ka’alikil u meyajta’ale’, u múuch’il Scott O’Neill, máax káajs WMPe’, tu yilaj k’oxolo’ob máax ti’ yaan Wolbachiae’ ma’ tu tsa’aysiko’ob dengue mix le uláak’ k’oja’ano’obo’, je’el bix Zika yéetel chikungunya. Le beetike’, kéen yanak u mejenilo’obe’, tu paach k’iine’ yaan “u p’áatalo’ob tu jeel” le uláak’ k’oxolo’ob mina’an ti’ob le biiruso’, ti’al beyo’ u ch’éenel u pa’ak’al.
"
"Ibis, ch’íich’ u láak’mukbáaj yéetel p’onto’",14/09/2023,"Ibis (Eudocimus albus) juntúul ch’íich’ kaja’an suuk u yila’al tu noj kaajil Cancún yéetel tu petenil Yucatán. U láak’mubáaj yéetel p’onto, wa pelikaanóo. Séeba’an u béeytal u k’ajóolta’al tumen u koj yéetel u xaawo’obe’ samal chak u boonil. U wíinkilale’ sak yéetel u p’íich’ u xiik’e’ boox.Kéen xuulchajake’ ku jelpajal, tumen ku p’áatal k’as booxchak yéetel yaan xan u sakil. Beyxan yaan ku yila’al Pacifícoi’, Golfo de México, ti’ jayp’éel u petenilo’ob Caribe, Centroamérica, yéetel ti’ jayp’éel u noj lu’umilo’ob Suramérica.María Cecilia Álvarez Ricalde, máax jo’olbesik meyaj ku beeta’al tu nu’ukbesajil ch’íich’ tu kaajil Cancúne’, tu ya’alaj u xch’uupul ch’íich’e’ ku kaxtik k’ab che’ naats’ yaan ti’ le k’áak’náabo’, ti’al u yantal ba’al u jaant naats’ ti’ u k’u’.Kéen yanak u mejenile’, leti’e’ xch’upul ch’íich’ kaláantiko’ob buul áak’ab, yéetel u xiibile’ ku beetik ka’alikil jok’a’an k’iin. Kéen u kaxt u núupe’ suuka’an u p’áatal chéen yéetel le juntúul beyo’; ma’ tu bin u kaxt u jeel. Ku kuxtal ichil 20 tak 28 ja’abo’ob. U mejenil ilik u talamil, tumen yaan ku jaanta’al tumen k’ulu’, ooch wa kaan. Ba’ale’ beyxan, u k’askúunta’al le tu’ux ku yantalo’obe’, láayli’ sajbe’entsil u ti’alo’ob.
"
"Jsa’at u kuxtal Fernando Botero, jboon yéetel jpóol nojoch wíinkilal ",18/09/2023,"Le nojoch máako’, suukchaj u meyajtik nojoch yéetel polok wíinkilalo’ob. Ts’o’okole’ jach k’ajóolta’ab ichil colombianoil its’at, ba’ale’ beyxan ichil tuláakal yóok’ol kaab. Ko’oj xan u ma’anal u meyaj, le beetike’ tu k’amaj u miyoonesil dolaaresil, ba’ale’ le viernes máaniko’, kíimij. 91 u ja’abil ka’achij. U k’a’aytajile’, beeta’ab tumen u yaal, Lina Botero: “In yuume’ kíim tu ja’atskabil le k’iina’, láas 9, tu kaajil Mónaco. Yaan neumonía ka’ach ti’”.
U noj lu’umil México ma’ jp’áat paachili’. Yaan jejeláas e’esajilo’ob u beetmaj yóok’lal, ti’ kúuchilo’ob tu’ux ku páajtal u yila’al ba’ax tu meyajtaj le máak kíim le 15 ti’ septiembre máaniko’. 
Tu kúuchil Museo Soumaya, tu noj kaajil Ciudad de México, ulabta’an u póol meyaj Hombre que camina, u chan wíinkilal juntúul chaknúul máak polok. Beyxan, yaan uláak’ u meyaj Monterrey, Nuevo León, tu’ux chíika’an Caballo, tu táan Museo del Noreste. K’ujsa’ab tu ja’abil 2008, yéetel yáax e’esa’ab Explanada de los Héroes de la Gran Plaza, Monterrey.
U ya’abil u meyaje’ ti’ yaan Colombia yéetel káaj ka tu chukaj 14 u ja’abil. Áanta’ab tumen u na’, ba’ale’ a’alab ti’e’ tu juunal ken u kaxt u tojol u xook. Yáax e’esajil tu’ux táakpaje’, tu k’aaba’taj Exposición de Pintores Antioqueños, tu ja’abil 1948. Ka’aj ts’o’oke’, tu kúuchil Galería de Arte de Leo Matiz, tu kaajil Bogotá, tu’ux tu yáax beetaj e’esajil tu juunal, tu ja’abil 1951, ichil uláak’ ba’alo’ob. 
Ti’al u ja’abilo’ob 1960, Boteroe’ káaj u boon polok wíinkilalo’ob yéetel nu’ukulo’ob, yéetel tu ya’ale’ leti’ máax “kaláantik” tuláakal nu’ukul yéetel ba’alo’ob beyo’.
"
